id,merchant_id,merchant_name,month,processor,branch_id,sales_amount,transactions,net,commission_percent,partner_net,payout_amount,volume,sales,refunds,reject_amount,bank_split,bank_payout,income,expenses,partner_branch_number,status,status_category,expected_processor,created_at,tenant_id,agent_net
12681,6588000002435956,BLU SUSHI,2024-08,Clearent,4017,158009.66,2229,1990.88,1.26,696.81,,,,,,,,,,,,,,2025-10-29 01:01:21.237328,1,
12682,6588000002418804,Blue Martini Galleria,2024-08,Clearent,4614,250247.12,3430,367.47,0.15,128.61,,,,,,,,,,,,,,2025-10-29 01:01:21.279447,1,
12683,6588000002406916,Caprock High School Amarillo ISD,2024-08,Clearent,2006,0,0,10.66,0,3.73,,,,,,,,,,,,,,2025-10-29 01:01:21.322485,1,
12684,6588000002518579,COMPANIONS CLOTHIER,2024-08,Clearent,1210,9851.44,55,67.82,0.69,23.74,,,,,,,,,,,,,,2025-10-29 01:01:21.364541,1,
12685,6588000002495737,CONWAY COLLISION CENTER,2024-08,Clearent,1010,32945.61,33,94.03,0.29,32.91,,,,,,,,,,,,,,2025-10-29 01:01:21.406498,1,
12686,6588000002569093,"DATA CORE CLOUD, INC",2024-08,Clearent,1213,0,0,57.6,0,20.16,,,,,,,,,,,,,,2025-10-29 01:01:21.446858,1,
12687,6588000002306322,DIVERSITY MRI,2024-08,Clearent,4604,750,3,19.38,2.58,6.78,,,,,,,,,,,,,,2025-10-29 01:01:21.488907,1,
12688,6588000002435832,DOWNTOWN BLU SUSHI CLOSED,2024-08,Clearent,4017,5164.61,75,89.57,1.73,31.35,,,,,,,,,,,,,,2025-10-29 01:01:21.530272,1,
12689,6588000002563492,EL JALISCO WEWAHITCHKA INC,2024-08,Clearent,4229,53481.11,1256,196.8,0.37,68.88,,,,,,,,,,,,,,2025-10-29 01:01:21.57326,1,
12690,6588000002580264,EZ ROLL CASTERS INC.,2024-08,Clearent,1001,0,0,15.22,0,5.33,,,,,,,,,,,,,,2025-10-29 01:01:21.614735,1,
12691,6588000002530889,FIVE BROTHERS TWO,2024-08,Clearent,4007,4186.26,215,35.98,0.86,12.59,,,,,,,,,,,,,,2025-10-29 01:01:21.656511,1,
12692,6588000002465011,FLORIDA CARPENTERS REGIONAL COUNCIL,2024-08,Clearent,4620,586.93,12,57.12,9.73,19.99,,,,,,,,,,,,,,2025-10-29 01:01:21.697995,1,
12693,6588000002711158,GARDENING ANGEL NURSERY,2024-08,Clearent,4605,47136.78,91,108.44,0.23,37.95,,,,,,,,,,,,,,2025-10-29 01:01:21.740186,1,
12694,6588000002372241,Great Events Catering,2024-08,Clearent,4007,21993.46,8,233.09,1.06,81.58,,,,,,,,,,,,,,2025-10-29 01:01:21.784979,1,
12695,6588000002533651,HAYES MARINE SERVICE LLC,2024-08,Clearent,4212,3764.36,5,99.16,2.63,34.71,,,,,,,,,,,,,,2025-10-29 01:01:21.82691,1,
12696,6588000002272839,HORIZON SOUTH,2024-08,Clearent,9033,111696.78,1204,466.84,0.42,163.39,,,,,,,,,,,,,,2025-10-29 01:01:21.876705,1,
12697,6588000001994169,ISLAMORADA CHAMBER OF COMMERCE,2024-08,Clearent,4003,0,0,15.3,0,5.36,,,,,,,,,,,,,,2025-10-29 01:01:21.918577,1,
12698,6588000002283364,ISLAND SHORES ASSOCIATION INC.,2024-08,Clearent,5001,742,157,43.05,5.8,15.07,,,,,,,,,,,,,,2025-10-29 01:01:21.960542,1,
12699,6588000002731842,JAMES MARTIN MEMORIAL BENEFIT,2024-08,Clearent,1112,17275.77,57,325.43,1.88,113.9,,,,,,,,,,,,,,2025-10-29 01:01:22.002207,1,
12700,6588000002205862,KAYAK KINGS OF KEY WEST,2024-08,Clearent,4007,0,0,39.69,0,13.89,,,,,,,,,,,,,,2025-10-29 01:01:22.044245,1,
12701,6588000002572964,"KENNY STRANGE ELECTRIC AND SERVICE COMPANY, INC.",2024-08,Clearent,4205,25192.35,27,133.87,0.53,46.85,,,,,,,,,,,,,,2025-10-29 01:01:22.084809,1,
12702,6588000002573053,LANGFORD TREE SERVICE LLC,2024-08,Clearent,5006,0,0,21.53,0,7.54,,,,,,,,,,,,,,2025-10-29 01:01:22.127101,1,
12703,6588000002741502,LEAD APRON CATERING LLC,2024-08,Clearent,1301,0,0,32.4,0,11.34,,,,,,,,,,,,,,2025-10-29 01:01:22.168909,1,
12704,6588000002482990,"LEMLEY FUNERAL SERVICES, INC.",2024-08,Clearent,1403,7593.53,7,172.17,2.27,60.26,,,,,,,,,,,,,,2025-10-29 01:01:22.211874,1,
12705,6588000002119642,LOW KEY FISHERIES,2024-08,Clearent,4003,78193.02,1428,1385.04,1.77,484.76,,,,,,,,,,,,,,2025-10-29 01:01:22.253664,1,
12706,6588000002481430,NADA MARKET,2024-08,Clearent,4614,22167.01,2512,294.98,1.33,103.24,,,,,,,,,,,,,,2025-10-29 01:01:22.295469,1,
12707,6588000002282952,NAIL STUDIO KEY WEST,2024-08,Clearent,4007,21665.51,216,475.26,2.19,166.34,,,,,,,,,,,,,,2025-10-29 01:01:22.337027,1,
12708,6588000002572543,NANCY SMITH PHILLIPS,2024-08,Clearent,4239,570,15,16.15,2.83,5.65,,,,,,,,,,,,,,2025-10-29 01:01:22.378385,1,
12709,6588000002428068,No Weeds Lawn Care Inc.,2024-08,Clearent,4510,0,0,3.55,0,1.24,,,,,,,,,,,,,,2025-10-29 01:01:22.420085,1,
12710,6588000002331049,NUTRITION CONNECTION BALANCE,2024-08,Clearent,4012,74318.71,149,702.07,0.94,245.72,,,,,,,,,,,,,,2025-10-29 01:01:22.462097,1,
12711,6588000002406940,Palo Duro High School AISD,2024-08,Clearent,2006,0,0,24.16,0,8.46,,,,,,,,,,,,,,2025-10-29 01:01:22.503399,1,
12712,6588000002693984,PRECIDENT - AR,2024-08,Clearent,1510,103966.71,92,737.13,0.71,258,,,,,,,,,,,,,,2025-10-29 01:01:22.545814,1,
12713,6588000002698215,PRECIDENT - LARGO FL,2024-08,Clearent,1510,47782.05,83,336.39,0.7,117.74,,,,,,,,,,,,,,2025-10-29 01:01:22.587544,1,
12714,6588000002698223,PRECIDENT - ST PETE FL,2024-08,Clearent,1510,25197,60,172.31,0.68,60.31,,,,,,,,,,,,,,2025-10-29 01:01:22.631006,1,
12715,6588000002544898,PREVENTIVE CARDIOLOGY,2024-08,Clearent,4601,21039.06,276,31.94,0.15,11.18,,,,,,,,,,,,,,2025-10-29 01:01:22.672577,1,
12716,6588000002444693,RELIABLE JET MAINTENANCE,2024-08,Clearent,1117,29308.75,11,153.52,0.52,53.73,,,,,,,,,,,,,,2025-10-29 01:01:22.714491,1,
12717,6588000002510402,RIB CRIB,2024-08,Clearent,1120,117435.96,2584,392.95,0.33,137.53,,,,,,,,,,,,,,2025-10-29 01:01:22.755875,1,
12718,6588000002448298,"Richard Weylman, Inc",2024-08,Clearent,4603,0,0,59.76,0,20.92,,,,,,,,,,,,,,2025-10-29 01:01:22.79757,1,
12719,6588000002318657,"SCHAIN AND COMPANY, CPAS",2024-08,Clearent,4605,2200,3,-1.99,-0.09,-0.7,,,,,,,,,,,,,,2025-10-29 01:01:22.839437,1,
12720,6588000002548436,SITN IN THE KEYS,2024-08,Clearent,4007,4183.03,10,140.37,3.36,49.13,,,,,,,,,,,,,,2025-10-29 01:01:22.881383,1,
12721,6588000002401479,Solomon Center,2024-08,Clearent,1210,0,0,33.66,0,11.78,,,,,,,,,,,,,,2025-10-29 01:01:22.923827,1,
12722,6588000002523710,SOUTHERNMOST BOAT RENTALS,2024-08,Clearent,4004,0,0,21.29,0,7.45,,,,,,,,,,,,,,2025-10-29 01:01:22.965513,1,
12723,6588000002449890,St. Peter Catholic Church CLOSED,2024-08,Clearent,4004,0,0,26.1,0,9.14,,,,,,,,,,,,,,2025-10-29 01:01:23.007237,1,
12724,6588000002568848,TAPS END OF LIFE LLC CLOSED,2024-08,Clearent,4230,0,0,21.6,0,7.56,,,,,,,,,,,,,,2025-10-29 01:01:23.048805,1,
12725,6588000002406833,Tascosa High Amarillo ISD,2024-08,Clearent,2006,0,0,10.66,0,3.73,,,,,,,,,,,,,,2025-10-29 01:01:23.091302,1,
12726,6588000002132702,THE MOTORCOACH STORE,2024-08,Clearent,4007,125747.85,26,1270.87,1.01,444.8,,,,,,,,,,,,,,2025-10-29 01:01:23.133059,1,
12727,6588000002315281,TOBACCO HAVEN,2024-08,Clearent,1309,124263.51,4750,573.55,0.46,200.74,,,,,,,,,,,,,,2025-10-29 01:01:23.174793,1,
12728,6588000002278513,TOBACCO HAVEN,2024-08,Clearent,1309,128497.64,4837,431.65,0.34,151.08,,,,,,,,,,,,,,2025-10-29 01:01:23.216563,1,
12729,6588000002387512,True Builders Inc.,2024-08,Clearent,4510,35937.51,29,548.19,1.53,191.87,,,,,,,,,,,,,,2025-10-29 01:01:23.25856,1,
12730,6588000002139517,TTT MEATS,2024-08,Clearent,2021,6993.65,437,125.37,1.79,43.88,,,,,,,,,,,,,,2025-10-29 01:01:23.300045,1,
12731,6588000001964857,ZEPHYRHILLS NEWS,2024-08,Clearent,4605,11626.9,69,33.02,0.28,11.56,,,,,,,,,,,,,,2025-10-29 01:01:23.341748,1,
12732,6588000002455723,"A-1 CHIMNEY PRO, INC.",2024-10,Clearent,1001,0,0,16.83,0,5.89,,,,,,,,,,,,,,2025-10-29 01:01:23.383325,1,
12733,6588000002375111,Acunto Landscape & Design,2024-10,Clearent,4011,2354.34,13,73.53,3.12,25.74,,,,,,,,,,,,,,2025-10-29 01:01:23.424644,1,
12734,6588000002406122,AISD DIck Bivins Stadium,2024-10,Clearent,2006,24063.87,1413,682.23,2.84,238.78,,,,,,,,,,,,,,2025-10-29 01:01:23.466544,1,
12735,6588000002578847,"ALL FIRE SERVICES, INC",2024-10,Clearent,4606,92609.31,47,229.63,0.25,80.37,,,,,,,,,,,,,,2025-10-29 01:01:23.508101,1,
12736,6588000002695146,AMARILLO AREA BAR ASSOCIATION,2024-10,Clearent,2008,0,0,-5.4,0,0,,,,,,,,,,,,,,2025-10-29 01:01:23.549511,1,
12737,6588000002406908,Amarillo High School Amarillo ISD,2024-10,Clearent,2006,1276.12,188,141.48,11.09,49.52,,,,,,,,,,,,,,2025-10-29 01:01:23.591442,1,
12738,6588000002437424,Amarillo ISD AHS Food Service,2024-10,Clearent,2006,213.59,63,7.33,3.43,2.57,,,,,,,,,,,,,,2025-10-29 01:01:23.633168,1,
12739,6588000002437440,Amarillo ISD Caprock High School Food Service,2024-10,Clearent,2006,1465.03,430,34.72,2.37,12.15,,,,,,,,,,,,,,2025-10-29 01:01:23.674606,1,
12740,6588000002437507,Amarillo ISD Palo Duro Food Service,2024-10,Clearent,2006,50,1,2.88,5.76,1.01,,,,,,,,,,,,,,2025-10-29 01:01:23.716823,1,
12741,6588000002437051,Amarillo ISD Tascosa High Food Service,2024-10,Clearent,2006,661.92,200,17.39,2.63,6.09,,,,,,,,,,,,,,2025-10-29 01:01:23.758334,1,
12742,6588000002507275,"APALACHEE BACKHOE & SEPTIC TANK, LLC",2024-10,Clearent,4227,28308.88,8,107.19,0.38,37.52,,,,,,,,,,,,,,2025-10-29 01:01:23.799882,1,
12743,6588000002516185,ARKANSAS SELECT TAX SERVICES,2024-10,Clearent,1210,0.11,2,21.23,19300,7.43,,,,,,,,,,,,,,2025-10-29 01:01:23.841854,1,
12744,6588000002516151,"ARKANSAS SELECT TAX SERVICES, INC.",2024-10,Clearent,1210,2123,5,25.14,1.18,8.8,,,,,,,,,,,,,,2025-10-29 01:01:23.883953,1,
12745,*6588000002482180,ASHFORD AUTO DETAIL,2024-10,Clearent,1315,0,0,12.2,0,4.27,,,,,,,,,,,,,,2025-10-29 01:01:23.925401,1,
12746,6588000002406882,Athletic Building Amarillo ISD,2024-10,Clearent,2006,2231.52,48,29.24,1.31,10.23,,,,,,,,,,,,,,2025-10-29 01:01:23.967039,1,
12747,6588000002585214,BEACH RV LLC,2024-10,Clearent,4203,19542.98,24,154,0.79,53.9,,,,,,,,,,,,,,2025-10-29 01:01:24.008457,1,
12748,6588000002534683,BEN AUTO TECHNICIAN,2024-10,Clearent,4108,2306.82,12,53.52,2.32,18.73,,,,,,,,,,,,,,2025-10-29 01:01:24.050515,1,
12749,6588000002535292,BIG PINE FLOWER SHOP,2024-10,Clearent,4004,974.36,10,38.32,3.93,13.41,,,,,,,,,,,,,,2025-10-29 01:01:24.092084,1,
12750,6588000002435956,BLU SUSHI,2024-10,Clearent,4017,142375.73,2020,1717.64,1.21,601.17,,,,,,,,,,,,,,2025-10-29 01:01:24.133669,1,
12751,6588000002418804,Blue Martini Galleria,2024-10,Clearent,4614,225760.27,3017,337.12,0.15,117.99,,,,,,,,,,,,,,2025-10-29 01:01:24.176758,1,
12752,6588000002406916,Caprock High School Amarillo ISD,2024-10,Clearent,2006,145.33,18,32.55,22.4,11.39,,,,,,,,,,,,,,2025-10-29 01:01:24.21827,1,
12753,6588000002765600,COFFEY TIRE & BRAKE INC,2024-10,Clearent,1001,75350.67,195,162.12,0.22,56.74,,,,,,,,,,,,,,2025-10-29 01:01:24.260344,1,
12754,6588000002518579,COMPANIONS CLOTHIER,2024-10,Clearent,1210,38066.01,138,162.12,0.43,56.74,,,,,,,,,,,,,,2025-10-29 01:01:24.302396,1,
12755,6588000002495737,CONWAY COLLISION CENTER,2024-10,Clearent,1010,30480.11,39,90.19,0.3,31.57,,,,,,,,,,,,,,2025-10-29 01:01:24.344373,1,
12756,6588000002569093,"DATA CORE CLOUD, INC",2024-10,Clearent,1213,449.23,1,57.84,12.88,20.24,,,,,,,,,,,,,,2025-10-29 01:01:24.386297,1,
12757,6588000002306322,DIVERSITY MRI,2024-10,Clearent,4604,1810,8,22.7,1.25,7.95,,,,,,,,,,,,,,2025-10-29 01:01:24.428324,1,
12758,6588000002763316,E & A WORKS WELDING LLC,2024-10,Clearent,4507,50,1,11.97,23.94,4.19,,,,,,,,,,,,,,2025-10-29 01:01:24.469699,1,
12759,6588000002563492,EL JALISCO WEWAHITCHKA INC,2024-10,Clearent,4229,46675.06,1098,174.76,0.37,61.17,,,,,,,,,,,,,,2025-10-29 01:01:24.51108,1,
12760,6588000002758621,ENDLESS LAND MANAGEMENT,2024-10,Clearent,4007,10574.59,2,167.53,1.58,58.64,,,,,,,,,,,,,,2025-10-29 01:01:24.553596,1,
12761,6588000002580264,EZ ROLL CASTERS INC.,2024-10,Clearent,1001,230,1,52.7,22.91,18.45,,,,,,,,,,,,,,2025-10-29 01:01:24.595241,1,
12762,6588000002728798,FAULKNER COUNTY ANIMAL COALITION INC,2024-10,Clearent,1011,77.93,2,4.38,5.62,1.53,,,,,,,,,,,,,,2025-10-29 01:01:24.636691,1,
12763,6588000002530889,FIVE BROTHERS TWO,2024-10,Clearent,4007,55666.71,2695,263.85,0.47,92.35,,,,,,,,,,,,,,2025-10-29 01:01:24.678298,1,
12764,6588000002465011,FLORIDA CARPENTERS REGIONAL COUNCIL,2024-10,Clearent,4620,526.93,11,56.87,10.79,19.9,,,,,,,,,,,,,,2025-10-29 01:01:24.720416,1,
12765,6588000002711158,GARDENING ANGEL NURSERY,2024-10,Clearent,4605,41889.89,108,123.2,0.29,43.12,,,,,,,,,,,,,,2025-10-29 01:01:24.761945,1,
12766,6588000002372241,Great Events Catering,2024-10,Clearent,4007,36700.45,9,260.97,0.71,91.34,,,,,,,,,,,,,,2025-10-29 01:01:24.803039,1,
12767,6588000002533651,HAYES MARINE SERVICE LLC,2024-10,Clearent,4212,3792.82,5,94.34,2.49,33.02,,,,,,,,,,,,,,2025-10-29 01:01:24.844528,1,
12768,6588000002272839,HORIZON SOUTH,2024-10,Clearent,9033,19345,257,103.12,0.53,36.09,,,,,,,,,,,,,,2025-10-29 01:01:24.886409,1,
12769,6588000001994169,ISLAMORADA CHAMBER OF COMMERCE,2024-10,Clearent,4003,0,0,15.3,0,5.36,,,,,,,,,,,,,,2025-10-29 01:01:24.928109,1,
12770,6588000002283364,ISLAND SHORES ASSOCIATION INC.,2024-10,Clearent,5001,312.75,53,28.04,8.97,9.81,,,,,,,,,,,,,,2025-10-29 01:01:24.971168,1,
12771,6588000002731842,JAMES MARTIN MEMORIAL BENEFIT,2024-10,Clearent,1112,0,0,-17.01,0,-5.95,,,,,,,,,,,,,,2025-10-29 01:01:25.012829,1,
12772,6588000002205862,KAYAK KINGS OF KEY WEST,2024-10,Clearent,4007,0,0,39.69,0,13.89,,,,,,,,,,,,,,2025-10-29 01:01:25.062171,1,
12773,6588000002572964,"KENNY STRANGE ELECTRIC AND SERVICE COMPANY, INC.",2024-10,Clearent,4205,12491.5,16,75.64,0.61,26.47,,,,,,,,,,,,,,2025-10-29 01:01:25.103665,1,
12774,6588000002573053,LANGFORD TREE SERVICE LLC,2024-10,Clearent,5006,0,0,21.6,0,7.56,,,,,,,,,,,,,,2025-10-29 01:01:25.145352,1,
12775,6588000002741502,LEAD APRON CATERING LLC,2024-10,Clearent,1301,5598.1,226,91.16,1.63,31.91,,,,,,,,,,,,,,2025-10-29 01:01:25.186955,1,
12776,6588000002482990,"LEMLEY FUNERAL SERVICES, INC.",2024-10,Clearent,1403,6173.17,5,193.85,3.14,67.85,,,,,,,,,,,,,,2025-10-29 01:01:25.228626,1,
12777,6588000002119642,LOW KEY FISHERIES,2024-10,Clearent,4003,34649.87,591,631.82,1.82,221.14,,,,,,,,,,,,,,2025-10-29 01:01:25.270354,1,
12778,6588000002481430,NADA MARKET,2024-10,Clearent,4614,28897.49,2984,345.21,1.19,120.82,,,,,,,,,,,,,,2025-10-29 01:01:25.312159,1,
12779,6588000002282952,NAIL STUDIO KEY WEST,2024-10,Clearent,4007,11653.89,128,264.83,2.27,92.69,,,,,,,,,,,,,,2025-10-29 01:01:25.353654,1,
12780,6588000002572543,NANCY SMITH PHILLIPS,2024-10,Clearent,4239,505,14,15.84,3.14,5.54,,,,,,,,,,,,,,2025-10-29 01:01:25.396437,1,
12781,6588000002428068,No Weeds Lawn Care Inc.,2024-10,Clearent,4510,0,0,12.55,0,4.39,,,,,,,,,,,,,,2025-10-29 01:01:25.437889,1,
12782,6588000002331049,NUTRITION CONNECTION BALANCE,2024-10,Clearent,4012,58768.58,116,441.89,0.75,154.66,,,,,,,,,,,,,,2025-10-29 01:01:25.479887,1,
12783,6588000002406940,Palo Duro High School AISD,2024-10,Clearent,2006,233.64,36,45.21,19.35,15.82,,,,,,,,,,,,,,2025-10-29 01:01:25.521504,1,
12784,6588000002693984,PRECIDENT - AR,2024-10,Clearent,1510,104022.82,84,772.47,0.74,270.36,,,,,,,,,,,,,,2025-10-29 01:01:25.563398,1,
12785,6588000002698215,PRECIDENT - LARGO FL,2024-10,Clearent,1510,39640.55,65,311.75,0.79,109.11,,,,,,,,,,,,,,2025-10-29 01:01:25.605249,1,
12786,6588000002698223,PRECIDENT - ST PETE FL,2024-10,Clearent,1510,60328.15,60,457.85,0.76,160.25,,,,,,,,,,,,,,2025-10-29 01:01:25.64688,1,
12787,6588000002544898,PREVENTIVE CARDIOLOGY,2024-10,Clearent,4601,25745.38,328,36.7,0.14,12.85,,,,,,,,,,,,,,2025-10-29 01:01:25.688265,1,
12788,6588000002444693,RELIABLE JET MAINTENANCE,2024-10,Clearent,1117,89087.44,14,368.59,0.41,129.01,,,,,,,,,,,,,,2025-10-29 01:01:25.729961,1,
12789,6588000002510402,RIB CRIB,2024-10,Clearent,1120,126804.96,2760,110.27,0.09,38.59,,,,,,,,,,,,,,2025-10-29 01:01:25.771444,1,
12790,6588000002448298,"Richard Weylman, Inc",2024-10,Clearent,4603,0,0,59.76,0,20.92,,,,,,,,,,,,,,2025-10-29 01:01:25.811924,1,
12791,6588000002318657,"SCHAIN AND COMPANY, CPAS",2024-10,Clearent,4605,1600,2,32.31,2.02,11.31,,,,,,,,,,,,,,2025-10-29 01:01:25.85391,1,
12792,6588000002548436,SITN IN THE KEYS,2024-10,Clearent,4007,2048.92,7,91.43,4.46,32,,,,,,,,,,,,,,2025-10-29 01:01:25.89507,1,
12793,6588000002401479,Solomon Center,2024-10,Clearent,1210,0,0,33.66,0,11.78,,,,,,,,,,,,,,2025-10-29 01:01:25.937055,1,
12794,6588000002523710,SOUTHERNMOST BOAT RENTALS,2024-10,Clearent,4004,0,0,21.33,0,7.47,,,,,,,,,,,,,,2025-10-29 01:01:25.978706,1,
12795,6588000002406833,Tascosa High Amarillo ISD,2024-10,Clearent,2006,413.72,68,65.53,15.84,22.94,,,,,,,,,,,,,,2025-10-29 01:01:26.020923,1,
12796,6588000002132702,THE MOTORCOACH STORE,2024-10,Clearent,4007,142205.9,23,1534.39,1.08,537.04,,,,,,,,,,,,,,2025-10-29 01:01:26.064442,1,
12797,6588000002315281,TOBACCO HAVEN,2024-10,Clearent,1309,122863.98,4849,574.05,0.47,200.92,,,,,,,,,,,,,,2025-10-29 01:01:26.106956,1,
12798,6588000002278513,TOBACCO HAVEN,2024-10,Clearent,1309,127151.59,4684,395.15,0.31,138.3,,,,,,,,,,,,,,2025-10-29 01:01:26.148664,1,
12799,6588000002387512,True Builders Inc.,2024-10,Clearent,4510,80110.63,46,798.7,1,279.55,,,,,,,,,,,,,,2025-10-29 01:01:26.190536,1,
12800,6588000002139517,TTT MEATS,2024-10,Clearent,2021,8529.86,497,156.22,1.83,54.68,,,,,,,,,,,,,,2025-10-29 01:01:26.232007,1,
12801,6588000001964857,ZEPHYRHILLS NEWS,2024-10,Clearent,4605,5512.31,25,22.99,0.42,8.05,,,,,,,,,,,,,,2025-10-29 01:01:26.274379,1,
12802,6588000002455723,"A-1 CHIMNEY PRO, INC.",2024-11,Clearent,1001,0,0,25.83,0,9.04,,,,,,,,64.95,39.12,,,,,2025-10-29 01:01:26.31627,1,
12803,6588000002700330,A1 SECURITY SUPPLY INC,2024-11,Clearent,4616,0,0,21.6,0,7.56,,,,,,,,36.9,15.3,,,,,2025-10-29 01:01:26.357747,1,
12804,6588000002375111,Acunto Landscape & Design,2024-11,Clearent,4011,2756.78,11,88.9,3.22,31.11,,,,,,,,179.72,90.82,,,,,2025-10-29 01:01:26.399487,1,
12805,6588000002406122,AISD DIck Bivins Stadium,2024-11,Clearent,2006,22970.64,1536,832.03,3.62,291.21,,,,,,,,1556.89,724.86,,,,,2025-10-29 01:01:26.440828,1,
12806,6588000002578847,"ALL FIRE SERVICES, INC",2024-11,Clearent,4606,139051.9,68,316.25,0.23,110.69,,,,,,,,4472.77,4156.52,,,,,2025-10-29 01:01:26.482329,1,
12807,6588000002730770,ALL RITE PAVING CONTRACTORS,2024-11,Clearent,4613,53740.25,20,247.46,0.46,86.61,,,,,,,,1536.08,1288.62,,,,,2025-10-29 01:01:26.524203,1,
12808,6588000002695146,AMARILLO AREA BAR ASSOCIATION,2024-11,Clearent,2008,0,0,-18.9,0,-6.61,,,,,,,,0,18.9,,,,,2025-10-29 01:01:26.574346,1,
12809,6588000002406908,Amarillo High School Amarillo ISD,2024-11,Clearent,2006,405.36,64,26.71,6.59,9.35,,,,,,,,97.35,70.64,,,,,2025-10-29 01:01:26.616062,1,
12810,6588000002437424,Amarillo ISD AHS Food Service,2024-11,Clearent,2006,175.05,51,-6.97,-3.98,-2.44,,,,,,,,26.54,33.51,,,,,2025-10-29 01:01:26.656906,1,
12811,6588000002437440,Amarillo ISD Caprock High School Food Service,2024-11,Clearent,2006,1531.52,452,38.29,2.5,13.4,,,,,,,,135.89,97.6,,,,,2025-10-29 01:01:26.698356,1,
12812,6588000002437507,Amarillo ISD Palo Duro Food Service,2024-11,Clearent,2006,0,0,2.65,0,0.93,,,,,,,,8.95,6.3,,,,,2025-10-29 01:01:26.740126,1,
12813,6588000002437051,Amarillo ISD Tascosa High Food Service,2024-11,Clearent,2006,478.6,151,13.49,2.82,4.72,,,,,,,,56.7,43.21,,,,,2025-10-29 01:01:26.781842,1,
12814,6588000002788840,AMTECH,2024-11,Clearent,2006,726.76,190,-69.95,-9.62,-24.48,,,,,,,,71.87,141.82,,,,,2025-10-29 01:01:26.82375,1,
12815,6588000002507275,"APALACHEE BACKHOE & SEPTIC TANK, LLC",2024-11,Clearent,4227,0,0,17.14,0,6,,,,,,,,35,17.86,,,,,2025-10-29 01:01:26.865679,1,
12816,6588000002516185,ARKANSAS SELECT TAX SERVICES,2024-11,Clearent,1210,1481.95,7,35.08,2.37,12.28,,,,,,,,208.17,173.09,,,,,2025-10-29 01:01:26.907715,1,
12817,6588000002516151,"ARKANSAS SELECT TAX SERVICES, INC.",2024-11,Clearent,1210,9717,29,61.73,0.64,21.61,,,,,,,,249.36,187.63,,,,,2025-10-29 01:01:26.949153,1,
12818,*6588000002482180,ASHFORD AUTO DETAIL,2024-11,Clearent,1315,164.3,1,13.6,8.28,4.76,,,,,,,,41.2,27.6,,,,,2025-10-29 01:01:26.990118,1,
12819,6588000002406882,Athletic Building Amarillo ISD,2024-11,Clearent,2006,329.84,16,-6.37,-1.93,-2.23,,,,,,,,49.82,56.19,,,,,2025-10-29 01:01:27.031806,1,
12820,6588000002585214,BEACH RV LLC,2024-11,Clearent,4203,36642.37,46,270.79,0.74,94.78,,,,,,,,1094.49,823.7,,,,,2025-10-29 01:01:27.073261,1,
12821,6588000002534683,BEN AUTO TECHNICIAN,2024-11,Clearent,4108,2398.57,11,62.19,2.59,21.77,,,,,,,,136.87,74.68,,,,,2025-10-29 01:01:27.117437,1,
12822,6588000002535292,BIG PINE FLOWER SHOP,2024-11,Clearent,4004,15045.97,8,446.88,2.97,156.41,,,,,,,,642.26,195.38,,,,,2025-10-29 01:01:27.160359,1,
12823,6588000002435956,BLU SUSHI,2024-11,Clearent,4017,144373.97,1902,1770.82,1.23,619.79,,,,,,,,4932.11,3161.29,,,,,2025-10-29 01:01:27.201847,1,
12824,6588000002418804,Blue Martini Galleria,2024-11,Clearent,4614,203169.9,2964,352.88,0.17,123.51,,,,,,,,4498.2,4145.32,,,,,2025-10-29 01:01:27.243386,1,
12825,6588000002406916,Caprock High School Amarillo ISD,2024-11,Clearent,2006,370.57,43,12.26,3.31,4.29,,,,,,,,76.56,64.3,,,,,2025-10-29 01:01:27.284504,1,
12826,6588000002765600,COFFEY TIRE & BRAKE INC,2024-11,Clearent,1001,93289.37,259,222.98,0.24,78.04,,,,,,,,2024.33,1801.35,,,,,2025-10-29 01:01:27.326361,1,
12827,6588000002518579,COMPANIONS CLOTHIER,2024-11,Clearent,1210,33637.96,91,149.38,0.44,52.28,,,,,,,,807.99,658.61,,,,,2025-10-29 01:01:27.368769,1,
12828,6588000002495737,CONWAY COLLISION CENTER,2024-11,Clearent,1010,52924.51,47,129.65,0.24,45.38,,,,,,,,1516.14,1386.49,,,,,2025-10-29 01:01:27.410164,1,
12829,6588000002569093,"DATA CORE CLOUD, INC",2024-11,Clearent,1213,0,0,57.6,0,20.16,,,,,,,,84.95,27.35,,,,,2025-10-29 01:01:27.452709,1,
12830,6588000002306322,DIVERSITY MRI,2024-11,Clearent,4604,5027.04,15,32,0.64,11.2,,,,,,,,146.28,114.28,,,,,2025-10-29 01:01:27.494537,1,
12831,6588000002763316,E & A WORKS WELDING LLC,2024-11,Clearent,4507,0,0,10.84,0,3.79,,,,,,,,42.95,32.11,,,,,2025-10-29 01:01:27.536198,1,
12832,6588000002563492,EL JALISCO WEWAHITCHKA INC,2024-11,Clearent,4229,48053.13,1109,177.04,0.37,61.96,,,,,,,,996.93,819.89,,,,,2025-10-29 01:01:27.576931,1,
12833,6588000002758621,ENDLESS LAND MANAGEMENT,2024-11,Clearent,4007,19640.28,3,190.36,0.97,66.63,,,,,,,,829.05,638.69,,,,,2025-10-29 01:01:27.61893,1,
